smiles,Fu_final,lgFu,Fu_train_test
O=C(c1ccc(cc1)Oc1ccc(cc1)C#C[C@]1(O)CN2CCC1CC2)NCc1ccncn1,0.24,-0.619788758,train
CNC(=O)c1ccc(cc1)Oc1ccc(cc1)C#C[C@]1(O)CN2CCC1CC2,0.24,-0.619788758,train
N#CC1(CC1)N=C([C@@H]1CCCC[C@H]1C(=O)N1CCN(C[C@H]1C)c1ccc(c(n1)OC)OC)O,0.24,-0.619788758,train
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)CCc1ccc(cc1)Cl)O)C,0.24,-0.619788758,train
N=c1scc([nH]1)/C(=N/OC(C(=O)O)(C)C)/C(=N[C@H]1[C@H](C)N(C1=O)C(=NS(=O)(=O)N1C[C@H](CC1=O)N=C(c1[nH]cc(c(=O)c1)O)O)O)O,0.24,-0.619788758,test
NC1C=CC(=CC=1)C(C1C=CC(N)=CC=1)=C1C=CC(=N)C=C1,0.235,-0.628932138,train
CCOC(=O)C1=CN=CN1C(C)C1C=CC=CC=1,0.234999999,-0.628932141,train
CN1CCN(CC1)c1ccc2c(n1)n(CC(c1ccc(cc1Cl)C(F)(F)F)O)c(=N)[nH]2,0.234,-0.630784143,train
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,0.233333334,-0.632023214,train
OC(=O)CNC(=O)C1N=CC=CC=1O,0.2319,-0.634699251,train
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,0.2319,-0.634699251,test
CC(C)(N)C(=O)NC(COCC1C=CC=CC=1)C(=O)N1CCC2(CN(C3=CC=CC=C23)S(C)(=O)=O)CC1,0.2319,-0.634699251,train
CC(C)(C)N1CC(C(C1)C(=O)N1CC(C)C(O)(C(C)C1)C1C=CC=CC=1)C1C=CC(F)=CC=1F,0.2319,-0.634699251,train
CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)C2C=C(Cl)C=C(Cl)C=2)CC1,0.2319,-0.634699251,train
CC1SC=C(C)C=1N(C(C)COC)C(=O)CCl,0.231628832,-0.635207384,train
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0.23,-0.638272164,test
O=NN(CCCl)C(=O)NCCCl,0.23,-0.638272164,train
OC1=CC=C(Cl)C=C1,0.23,-0.638272164,train
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.23,-0.638272164,test
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.23,-0.638272164,train
OC1C=CC(Cl)=CC=1Cl,0.23,-0.638272164,train
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0.23,-0.638272164,test
CN1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)Cl,0.23,-0.638272164,train
FC(CN1C[C@@H]([C@H](C1)C(=Nc1ccc(cn1)Cl)O)C(=Nc1ccc(cc1F)n1ccccc1=O)O)F,0.23,-0.638272164,test
N=c1ncc(c[nH]1)c1nc(N2CCOCC2)c2c(n1)c(C)c(s2)CN1CCN(CC1)S(=O)(=O)C,0.23,-0.638272164,train
CCN=C(Nc1ccc(cc1)c1nc(N2CCOCC2)c2c(n1)[C@@](C)(OC2)CC(O)(C)C)O,0.23,-0.638272164,train
O=S1(=O)CCC(CC1)Oc1ccc2c(c1)CCC1(O2)CCN(CC1)C1CCC1,0.23,-0.638272164,train
COc1ccc(c(c1)C)c1n(C)ncc1c1nc(n2c1c(ncn2)N1CCC1)C,0.23,-0.638272164,train
O=C1CCCn2c1cc(n2)COc1ccccc1,0.23,-0.638272164,train
CN1CCN(/C(=N/c2ccc(cc2C(=Nc2ccccc2)O)N(=O)=O)/C1)C,0.23,-0.638272164,train
Cn1ncc(c1c1ccc(cc1)C(F)(F)F)c1nn(c2c1c(ncn2)N1CCC1)C,0.23,-0.638272164,train
OC1=NN=C([C@@H]2[C@H]1C2)c1ccc(cc1)OC1CCN(CC1)C1CCC1,0.23,-0.638272164,train
C[C@H]1[C@H](N=C(/C(=N\OC(C(=O)O)(C)C)/c2csc(=N)[nH]2)O)C(=O)N1C(=NS(=O)(=O)Nc1ncc(c(c1)O)O)O,0.23,-0.638272164,train
OC(=NCc1cc(=O)c(cn1O)O)N[C@H]1CC(=O)N(C1)S(=O)(=O)N=C(N1C(=O)[C@H](C1(C)C)N=C(/C(=N\OC(C(=O)O)(C)C)/c1csc(=N)[nH]1)O)O,0.23,-0.638272164,train
C[C@H](c1nc(O)c2c(n1)n(nc2)C1CCOCC1)N1CC(C1)Oc1ccccc1,0.23,-0.638272164,train
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,0.2279,-0.642255675,train
N#CC1=CC2=C(C=C1)OCC(=O)N2CCN1CCC(CC1)NCC1C=CC2OCC(=O)NC=2N=1,0.2279,-0.642255675,train
CC(C)NC(=O)C1=CC2C(N1)=NC=C(C1=CC(=CN=C1)C(O)=O)C=2N1C=CC(=N1)C(F)(F)F,0.2279,-0.642255675,train
CN1CCC(CC1)N1C=C(C=N1)C1NC2C(N=1)=NC=C(Br)C=2NC,0.2279,-0.642255675,train
CC(C1CCCC1)(C(=O)OC1C[N+](C)(C)CC1)C1C=CC=CC=1,0.2279,-0.642255675,train
CC(C)N(CC1C=CC=CC=1)C(=O)C(C)(C)C,0.226734963,-0.644481507,train
N#CCCN1CC([C@H](C1=O)Oc1ccc(c(c1)C(F)(F)F)C#N)(C)C,0.226,-0.645891561,train
CC[C@H](c1ccc(c(c1)F)F)N=C(N1CCc2c(C1)nc(nc2)N[C@H](CO)C)O,0.226,-0.645891561,test
CC1C=C(CC2=CC(C)=C(N)C=C2)C=CC=1N,0.225677,-0.6465127,train
Clc1cc(ccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)Cn1cccnc1=O,0.225,-0.647817482,test
COC(=O)C1C=CC=CC=1N,0.224,-0.649751982,train
O=C1OCCN1c1ccc(cc1)Cn1cc(C(=O)O)c(=O)c2c1cccc2F,0.224,-0.649751982,train
COC1=CN=C(N=C1NC(C)C)C1=CC=CC=N1,0.2238,-0.650139918,train
OCC[C@@H](c1ccc(cc1)Cl)N=C(C1(N)CCN(CC1)c1ncnc2c1cc[nH]2)O,0.223,-0.651695137,train
OC1CN(C1)C(=O)Cc1ccc(c(c1)Cl)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,0.223,-0.651695137,train
O=S1CCN(CC1)c1ccc(cc1)C1ON=C(C1)c1ccc(o1)N(=O)=O,0.223,-0.651695137,train
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.221540062,-0.654547728,train
C=CCc1ccccc1OCC(O)CNC(C)C,0.22,-0.657577319,train
CCC1CN2CCC1CC2C(O)C1=CC=NC2=CC=C(C=C12)OC,0.22,-0.657577319,train
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0.22,-0.657577319,train
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,0.22,-0.657577319,train
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.22,-0.657577319,test
CCOC1=CC2=CC=CC=C2OC1=O,0.22,-0.657577319,train
Clc1ccc(cc1)CN=C(C1(N)CCN(CC1)c1ncnc2c1cc[nH]2)O,0.22,-0.657577319,train
CN1CCN(CC1)c1nc(=N)[nH]c2c1CCc1c2cccc1,0.22,-0.657577319,train
COc1ccc(cn1)[C@@H](N1CCN(C1=O)CCCc1nc2NCCCc2cc1C)CC(=O)O,0.22,-0.657577319,train
CCN=C(Nc1ccc(cc1)c1nc(N2CCOCC2)c2c(n1)[C@](C)(CCO)OC2)O,0.22,-0.657577319,train
Fc1ccc(cc1)CN=C(c1nc2[C@H](CCCn2c(=O)c1O)N(C(=O)CS(=O)(=O)N(C)C)C)O,0.22,-0.657577319,train
OC[C@H]1N(CCCCCCOc2cccc(c2)F)C[C@@H]([C@H]([C@@H]1O)O)O,0.22,-0.657577319,train
Fc1ccc(c(c1)F)[C@@H]1C[C@@H](C[C@H]1C(=O)N1CCC(CC1)c1nc(nn1c1ccc(c(c1)C)Cl)C)N(C)C,0.22,-0.657577319,test
OCCN=C(c1cn(c2c1ncc(c2)C)Cc1ncnc(c1C)OC)O,0.22,-0.657577319,train
CCN=C(Nc1sc2c(n1)cc(c(=O)n2C(C(=O)O)C)c1cccnc1)O,0.22,-0.657577319,train
CC(O)(C(=O)NC1C=CC(=CC=1)S(=O)(=O)N1CCCC1)C(F)(F)F,0.2199,-0.657774771,train
CN1C2N=C(N=C(C=2N=C1OC1CN(C1)C1CCS(=O)(=O)CC1)N1CCOCC1)N1C(=NC2=CC=CC=C12)C(C)C,0.2199,-0.657774771,train
O=C1C=C(N=C2N1C=CN2CC1C=CC=C(F)C=1)N1CCOCC1,0.2199,-0.657774771,train
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.21875,-0.660051938,test
CNC(=O)OC1=CC=CC=C1OC(C)C,0.216658169,-0.664224932,train
Nc1ncc(cc1c1ccc(cc1)C(=O)N)c1ccc(cc1)S(=O)(=O)C,0.216,-0.665546249,train
NC(=O)C1=CN=C2N=C(NC2=C1NCCCNC(=O)C1CCC1)C1C=CC(=CC=1)OCCN1CCCCC1,0.2159,-0.665747358,train
CCNC1C=CC=CC=1,0.214,-0.669586227,train
COP(=S)(OC)SCN1N=NC2C=CC=CC=2C1=O,0.213459875,-0.670683749,test
CCC(=O)OC(CC1C=CC=CC=1)(C(C)CN(C)C)C1C=CC=CC=1,0.2125,-0.672641066,train
CN(C)CCC=C1C2C=CC=CC=2COC2C=CC=CC=21,0.2121,-0.673459331,train
CC1N=C(N=C(N)N)N=C2C=C(C=CC=12)OC,0.2121,-0.673459331,train
COC1C=CC(=CN=1)C1(O)CCC(CC1)N1CC(CC1)NC(=O)CNC(=O)C1=CC(=CC=C1)C(F)(F)F,0.2121,-0.673459331,train
CNC1=C2NC(=NC2=NC=C1C(N)=O)C1=CC=C(C=C1)OCCN1CCOCC1,0.2121,-0.673459331,test
CC1C=C(C=CC=1Cl)OC1CCN(CC2CCN(CC2)C(C)(CC2C=CC(F)=CC=2)C(O)=O)CC1,0.2121,-0.673459331,train
Clc1cc(ccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)CS(=O)(=O)C,0.212,-0.673664139,train
CCOC(=O)C1(CCC=CC1N(C)C)c1ccccc1,0.21,-0.677780705,train
OC(=NC1CC1)c1cc(F)c(c(c1)c1c(F)cn2c(c1F)nnc2C(C)(C)C)C,0.21,-0.677780705,train
CCC(=O)N1CCC(CC1)N=C(Nc1ccc(cc1)OC(F)(F)F)O,0.21,-0.677780705,train
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)F)O)C)Cc1cnccc1C,0.21,-0.677780705,train
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)F)O)C)Cc1cccc(n1)C#N,0.21,-0.677780705,train
OC(=O)c1cc(CN2CCC(CC2)n2cnc3c2cccc3)c2n(c1=O)cccc2,0.21,-0.677780705,train
F[C@@H]1CN([C@@H](C1)c1nc(C(=NCc2ccc(cc2)F)O)c(c(=O)n1C)O)C(=O)C,0.21,-0.677780705,train
Fc1ccc(c(c1)F)[C@@H]1C[C@](C[C@H]1C(=O)N1CCC(CC1)c1ncnn1c1ccc(c(c1)Cl)F)(C)N,0.21,-0.677780705,train
CCN=C(Nc1nc2c(s1)n(C(C)C)c(=O)c(c2)c1cccnc1)O,0.21,-0.677780705,train
CCN=C(Nc1nc2c(s1)n(CC(F)F)c(=O)c(c2)c1cccnc1)O,0.21,-0.677780705,train
Fc1ccc(cc1)NC(c1cc(cn2c1nc(cc2=O)N1CCOCC1)C(=O)N(C)C)C,0.21,-0.677780705,train
N=c1scc([nH]1)/C(=N/OC(C(=O)O)(C)C)/C(=N[C@H]1[C@H](C)N(C1=O)C(=NS(=O)(=O)N1C[C@H](CC1=O)N=C([C@@H](N=C(c1[nH]cc(c(=O)c1)O)O)CCS(=O)(=O)C)O)O)O,0.21,-0.677780705,test
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0.209999995,-0.677780716,train
CCC(CC1=C(I)C=C(I)C(N)=C1I)C(O)=O,0.209999995,-0.677780716,train
CCOC(=O)NC1=C(C(=O)C(NC(=O)OCC)=C(C1=O)N1CC1)N1CC1,0.209999995,-0.677780716,train
CC1C=CC=C(C)C=1O,0.208579,-0.680729419,train
CCCCOC(=O)C1C=CC=CC=1C(O)=O,0.20842775,-0.68104446,train
COCCNC1N=C2C(NC(=O)N2CC2C=CC=CC=2)=C(N)N=1,0.2083,-0.68131073,train
COC1=CC=CC2=C1CCC12NCC2=CC=CC=C12,0.2083,-0.68131073,train
N#CC1C=CC2C=CC(=O)N(CCN3CCC(NCC4=CC5OCCOC=5C=N4)C(O)C3)C=2C=1,0.2083,-0.68131073,train
N#CC1=CC2=C(C=C1)C=CC(=O)N2CCN1CCC(NCC2C=CC3OCC(=O)NC=3N=2)C(O)C1,0.2083,-0.68131073,train
N#Cc1cccc(c1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)Cl,0.206,-0.68613278,train
CON(C)C(=O)NC1C=CC(Cl)=CC=1,0.205,-0.688246139,train
Fc1ccc(c(c1)F)[C@@H]1C[C@](C[C@H]1C(=O)N1CCC(CC1)c1nc(nn1c1ccc(c(c1)Cl)F)C)(C)N,0.205,-0.688246139,train
N#CC1=CC2=C(C=CC(=O)N2CCN2CCC(NCC3C=CC4OCC(=O)NC=4N=3)C(F)C2)C=C1,0.2045,-0.689306688,train
CCC1NC2N=C(N=C(C=2C=1Cl)N1CC(N)CC1)SC1C=NC2C=CC=[N+]([O-])C=2C=1,0.2045,-0.689306688,train
C1=CC=NC2C=CC=CC=21,0.203612995,-0.691194508,train
ClC1C=CC=CC=1,0.20202,-0.694605633,test
NC1=NN2C(N=C(C=C2C(F)(F)F)C2=CC=CS2)=N1,0.2008,-0.697236292,train
COC(=O)C1C(CC2CCC1N2CCCF)C1C=CC(I)=CC=1,0.2008,-0.697236292,train
O=C1C=C(CN2C(=NC3=NC=CN=C23)C2CCC2)C2C=CC(F)=C(F)C=2N1,0.2008,-0.697236292,train
COC1C=C2N=CC(C(N)=O)=C(NC3C=CC(F)=CC=3F)C2=CC=1NCCN1CCCCC1,0.2008,-0.697236292,test
CC1=NC2(N=C1N)C1C=C(C=CC=1CC12CCC(CC1)OC)OCC(C)C,0.2008,-0.697236292,train
CC(C)N(CC1OC(C(O)C1O)N1C=CC2C1=NC=NC=2N)CCCNC(=O)NC1C=CC(=CC=1)C(C)(C)C,0.2008,-0.697236292,train
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,0.2,-0.698970004,train
NC(CC1=CNC2=CC=CC=C21)C(O)=O,0.2,-0.698970004,train
CC(C)(O)CCCC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C,0.2,-0.698970004,test
CC(=O)OC1CC(OC(C)C1O)OC1C(O)CC(OC1C)OC1C(O)CC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3C2)C2COC(=O)C=2)OC1C,0.2,-0.698970004,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.2,-0.698970004,train
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0.2,-0.698970004,train
CC(C)(S)C(N)C(O)=O,0.2,-0.698970004,train
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.2,-0.698970004,test
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.2,-0.698970004,train
COCCOC1=CN=C(NS(=O)(=O)C2C=CC=CC=2)N=C1,0.2,-0.698970004,test
CC(=O)OC(CC)C(CC(C)N(C)C)(C1C=CC=CC=1)C1C=CC=CC=1,0.2,-0.698970004,train
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,0.2,-0.698970004,train
CN(=O)(CCC=C1c2ccccc2CCc2c1cccc2)C,0.2,-0.698970004,train
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.2,-0.698970004,test
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,0.2,-0.698970004,train
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.2,-0.698970004,train
CC1(C)OC2(C(CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC23C)O1)C(=O)CO,0.2,-0.698970004,train
ONC(=O)CS(=O)C(C1C=CC=CC=1)C1C=CC=CC=1,0.2,-0.698970004,train
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,0.2,-0.698970004,test
OC(=O)CC1CCN(CC1)C(=O)[C@@H]1COCCN1C(=O)Cc1ccc(cc1)NC(=Nc1ccccc1C)O,0.2,-0.698970004,train
CC12CC(O)C3C(C=C(Cl)C4=CC(=O)C=CC43C)C1CCC2(O)C(=O)CO,0.2,-0.698970004,train
COC1C=CC=CC=1N1CCN(CCCN=C2CC(=O)N(C)C(=O)N2C)CC1,0.2,-0.698970004,train
CCn1nc2c(c1)c(Oc1cnc(c(c1)F)C(=O)N1CCC1)cc(c2)C(=Nc1cnc(cn1)C)O,0.2,-0.698970004,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cccnc3)CCC1CC2,0.2,-0.698970004,train
OC[C@H]1N(CCCCCCOc2cccc(c2)C)C[C@@H]([C@H]([C@@H]1O)O)O,0.2,-0.698970004,train
N#CC1(CC1)N=C([C@@H]1CCCC[C@H]1C(=O)N1CCN(C[C@H]1C)c1ccc2c(c1)onc2C)O,0.2,-0.698970004,train
OC(=Nc1ncnc(c1)C)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.2,-0.698970004,train
CCN=C(Nc1nc2c(s1)n(C(C)C)c(=O)c(c2)c1ccc2n(c1)ncn2)O,0.2,-0.698970004,train
CC(CN1CCC(CC1)S(=O)c1ccc(cc1)CNC(=O)c1oc2c(c1)ccnc2)C,0.2,-0.698970004,train
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)S(=O)(=O)c1ccccc1)O)C,0.2,-0.698970004,train
NC1C=C2CCN3C2=C(C=1)C(=NC(NC(=O)C1C=NC=CC=1)C3=O)C1C=CC=CC=1,0.198,-0.70333481,train
NC1C=CC(=CC=1)C1C=CC(N)=CC=1,0.197716115,-0.703957932,train
CC1(C)OC2C=CC=C(OC(=O)NC)C=2O1,0.197517334,-0.704394786,train
CN(C)C1C2C(O)C3C(C(=O)C4C(=CC=CC=4O)C3=C)C(=O)C2(O)C(=O)C(C(N)=O)C1=O,0.1975,-0.7044329,train
CC1C=CN=C2N=C(CCC3C=C(C=CN=3)OC)NC=12,0.1971,-0.705313376,train
CCCOCCn1c(=O)c(NCCNCCO)nc2c1cc(nc2)c1ccc(nc1)OC,0.196,-0.707743929,test
CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)C(O)CC1=O)C(C)=CC1CC(OC)C(Cl)CC1,0.195,-0.709965389,train
COC1C=CC(CC2C(N)=NNC=2N)=CC=1,0.1935,-0.713319031,train
O=C(NS(=O)(=O)C1=CC=C(F)C=C1)N1CCC(CC1)N1CCC(CC1)OC1C=CC(Cl)=C(Cl)C=1,0.1935,-0.713319031,train
COC1=CC(OC)=C(C=C1NC(=O)CCC(O)=O)S(=O)(=O)NCC1=CC=CC=C1N1CCC(CC1)C(O)=O,0.1935,-0.713319031,test
CCCCCC,0.19309,-0.714240217,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CC(=O)[NH+]=c1[n-]occ1,0.193,-0.714442691,train
O=c1ccc2ccccc2o1,0.192239995,-0.716156253,train
COC1C=C(CC=C)C=CC=1O,0.192161005,-0.716334739,train
CC(C)=CCCC(C)=CCOC(C)=O,0.192,-0.716698771,train
CN1N=NN=C1SCC1CSC2N(C=1C(O)=O)C(=O)C2(NC(=O)CSCC#N)OC,0.190899188,-0.719195919,train
CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.19,-0.721246399,train
CNCC(O)CC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,0.19,-0.721246399,train
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,0.19,-0.721246399,test
OC(=N[C@H](C(=N)O)Cc1ccccc1)OCc1ccccc1,0.19,-0.721246399,train
NCC1=CC=CC=C1CC(=O)NC1C2SCC(CSC3=NN=NN3CC(O)=O)=C(C(O)=O)N2C1=O,0.19,-0.721246399,train
C[C@@H]1CCCN1CCc1ccc2c(c1)ccc(n2)c1cnc(nc1C)N1CCCC1,0.19,-0.721246399,train
COCCOc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)F)O)C)Cc1cnccc1C,0.19,-0.721246399,test
Fc1cc(cc(c1)F)N[C@@H](c1cc(cc2c1oc(cc2=O)N1CCOCC1)C(=O)N(C)C)C,0.19,-0.721246399,train
Fc1ccc(cc1)CN=C(c1nc2C(CCCn2c(=O)c1O)N(C(=O)CS(=O)(=O)N(C)C)C)O,0.19,-0.721246399,train
Fc1ccc(cc1)CN=C(c1nc2n(c(=O)c1O)CCC[C@H]2N(S(=O)(=O)N(C)C)C)O,0.19,-0.721246399,test
Fc1ccc(cc1)CN=C(c1nc2[C@H](CCCCn2c(=O)c1O)N(C(=O)C(=O)N(C)C)C)O,0.19,-0.721246399,train
OC(=O)C1=CC=CC=C1C1C2C=CC(O)=CC=2OC2=CC(=O)C=CC2=1,0.1899,-0.721475035,train
NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F,0.1899,-0.721475035,test
CC1=CC(=NC(=N1)N1C=NC=C1)N1CCCC1C(=O)NCCC1=CC2OCOC=2C=C1,0.1899,-0.721475035,train
CC1=CC(=CN(C)C1=O)C1(N=C(N)C2C(F)=CC=CC1=2)C1C=C(C=CC=1)C1C=NC=NC=1,0.1899,-0.721475035,train
CN(C1CCN(CC2C=CC(=CC=2)C(F)(F)F)CC1)C(=O)CC1C=CC(=CC=1)S(C)(=O)=O,0.1899,-0.721475035,train
CC(=O)C1=CC2C(NC(=O)C3C=CC(F)=CC=3)C(O)C(C)(C)OC=2C=C1,0.187,-0.728158393,train
Fc1ccc(c(c1)F)Oc1ncc2c(n1)[nH][nH]c2=N[C@@H](CS(=O)(=O)C)C,0.187,-0.728158393,train
CC1OC(C)CN2C1C1(CC3C=C(C=CC2=3)[N+]([O-])=O)C(=O)N(C)C(=O)N(C)C1=O,0.1864,-0.729554092,train
CC(C)C1=NN=C2C=CC(=CN21)C1OC=NC=1C1C=C(F)C=CC=1F,0.1864,-0.729554092,train
O=C(NS(=O)(=O)C1=CC=CC=C1)N1CCC(CC1)N1CCC(CC1)OC1C=CC(Cl)=C(Cl)C=1,0.1864,-0.729554092,test
COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)CCC(O)=O,0.1864,-0.729554092,test
CC1=CC(NC2=CN=C(C#N)C(NC(C)C3N=CC(F)=CN=3)=N2)=NN1,0.1864,-0.729554092,train
N#CC1(CCN(CC1)Cc1cc(C(=O)N[C@H]2CCCC[C@@H]2F)c(=O)n2c1cccc2)c1ccccn1,0.185,-0.732828272,train
CCCOCCn1c2cc(ncc2nc(c1=O)N1CCNCC1)c1ccc(nc1)OC,0.184,-0.735182177,train
CN=C1C=NN(C(=O)C1Cl)C1C=CC=C(C=1)C(F)(F)F,0.183342834,-0.736736061,train
CN1CCN(CC1)c1ccc2c(c1)[nH]c(n2)Nc1ccc(cn1)C,0.183,-0.73754891,train
CC1N=C(SC=1CC(O)=O)SCC1CSC2C(NC(=O)C(=NOC)C3=CSC(N)=N3)C(=O)N2C=1C(O)=O,0.1825,-0.738737131,train
CNC(=O)c1ccc(cc1)c1cc(cnc1N)c1ccc(cc1)S(=O)(=O)C,0.182,-0.739928612,test
Clc1cccnc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,0.182,-0.739928612,train
Cc1ccc(nc1)[C@@H]1Nc2c(cnn2[C@@H](C1)C(F)(F)F)C(=NCc1ccc(cn1)F)O,0.181,-0.742321425,train
C=CC1C=CC=CC=1,0.18008,-0.744534518,train
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.180000005,-0.744727483,train
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.18,-0.744727495,train
CCCc1cc(=O)[nH]c(=S)[nH]1,0.18,-0.744727495,train
O=C1CCCCN1c1cccc(c1)N=C(c1ccccc1Br)O,0.18,-0.744727495,train
CCC(=O)NCCC1CCC2=CC=C3OCCC3=C21,0.18,-0.744727495,train
Clc1ccc(nc1)N=C(c1ccccc1NC(=O)c1ccc(cc1)C1=NCCN1C)O,0.18,-0.744727495,train
O=C([C@H]([C@@H](C(=O)N1CCC(C1)(F)F)N)c1ccc(cc1)c1ccc2n(c1)ncn2)N(C)C,0.18,-0.744727495,train
CC[C@H](Nc1ncc(s1)C(=Nc1cc(ccc1C)C(=NC)O)O)C,0.18,-0.744727495,train
OC(=NCC1(O)CCCCCC1)c1cc(ccc1Cl)n1ncc(nc1=O)O,0.18,-0.744727495,train
CC(C)(C)OC(=O)NC(C(O)C(=O)OC1CC2(O)C(OC(=O)C3C=CC=CC=3)C3C4(COC4CC(OC)C3(C)C(=O)C(OC)C(=C1C)C2(C)C)OC(C)=O)C1C=CC=CC=1,0.18,-0.744727495,train
Cc1nn(c(c1NS(=O)(=O)c1c(Cl)cc(cc1Cl)c1ccnc(c1)N1CCNCC1)C)C,0.18,-0.744727495,train
CCN=C(Nc1ccc(cc1)c1nc(N2CCOC[C@@H]2C)c2c(n1)[C@@](C)(OC2)CC(O)(C)C)O,0.18,-0.744727495,train
OC(=O)c1cc(CN2CCC(CC2)c2nc3c([nH]2)cccc3)c2n(c1=O)cccc2,0.18,-0.744727495,train
Fc1ccc(c(c1)C(=O)N(C)C)CN=C(c1nc(n(c(=O)c1O)C)C(C)(C)C)O,0.18,-0.744727495,train
N#Cc1ncc(nc1O[C@@H](CN(C)C)C)Nc1ncc(c(c1)OC)c1cnn(c1)C,0.18,-0.744727495,test
Fc1ccc(c(c1)F)[C@@H]1CN(C[C@H]1C(=O)N1CCC(CC1)c1ccnn1c1ccc(c(c1)Cl)F)C(C)(C)C,0.18,-0.744727495,train
CON=C([C@@H]1[C@@H](c2ccccc2)[C@]2([C@]([C@@H]1O)(O)c1c(O2)cc(cc1OC)OC)c1ccc(cc1)OC)O,0.18,-0.744727495,train
OC(=N)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.18,-0.744727495,train
